board,difficulty
"[[8, None, 3, 6, 7, 2, 1, 9, 4], [1, None, 9, None, 4, None, None, 5, 7], [2, 4, None, 5, 1, 9, 3, 8, None], [9, 8, 6, 1, None, 4, None, 2, 5], [5, 3, 2, None, None, 6, 4, 1, 8], [4, None, 1, None, None, 5, None, None, None], [None, 1, 4, 8, 5, 3, 9, 7, 2], [None, 9, None, None, None, 7, 8, None, 1], [7, 2, None, 9, 6, 1, None, 4, 3]]",0.32
"[[6, 2, None, None, 9, None, 4, 7, 1], [None, None, 9, None, 2, 4, 5, 8, 6], [4, None, 5, None, 8, 6, 3, 9, None], [2, None, None, 8, None, 9, 1, None, 7], [1, 5, 7, None, None, 3, 9, None, 8], [8, 9, 3, None, 7, 1, 2, None, 5], [5, None, 1, 9, 6, 8, None, 2, 4], [None, 6, None, 4, 1, 7, None, None, 3], [7, None, 4, 5, 3, 2, 6, 1, 9]]",0.32
"[[7, 8, 6, 4, None, None, 5, None, None], [4, 1, None, None, 6, 8, 7, None, None], [5, 9, 3, 7, 2, 1, 6, None, 8], [2, None, 8, 6, 7, 4, 1, 5, None], [None, None, 7, 2, 1, None, 3, 8, 4], [1, 5, None, 9, 8, 3, 2, 6, 7], [3, 7, None, None, 9, None, 4, None, 1], [6, 2, 9, 1, 4, None, 8, None, None], [8, 4, 1, None, 5, None, None, 7, 6]]",0.32
"[[5, None, 8, None, 7, 1, 3, None, 4], [6, 9, 3, None, 4, 8, 1, 5, 7], [4, 1, None, None, None, 9, 2, 8, None], [7, 8, 4, 1, 6, 2, None, 3, None], [2, 5, 9, 4, 8, None, 6, 7, None], [3, None, 1, 9, 5, None, 4, 2, None], [None, None, 2, 7, 1, 6, 9, None, 5], [None, 7, 5, 3, 9, 4, None, None, 2], [9, 4, None, None, None, None, 7, None, 3]]",0.33
"[[5, None, 7, None, None, 9, 1, 3, None], [3, None, 8, 5, None, 7, 2, 6, 9], [4, None, 9, None, 2, None, None, 8, 7], [7, None, 2, 3, 1, 6, 9, None, 5], [6, None, None, None, None, 5, 8, 1, 2], [1, 9, None, None, 8, 4, 3, None, None], [9, 7, None, 4, 3, 2, 6, 5, 8], [8, None, 4, 6, 9, 1, None, 2, 3], [None, 3, 6, None, 5, 8, 4, None, 1]]",0.33
"[[6, None, None, None, None, 7, 9, 4, 5], [None, 1, 5, 3, 8, 9, None, 2, 6], [2, 7, 9, None, 4, 6, None, None, 8], [3, 4, 7, 8, 6, 2, 1, None, 9], [None, 2, 8, 9, 1, 3, None, None, 7], [9, None, None, 7, 5, 4, 8, 3, 2], [None, None, 2, None, 9, 1, 6, None, None], [1, 3, 6, 2, 7, None, None, 9, 4], [None, None, 4, 6, None, 5, 2, 8, None]]",0.33
"[[3, 9, None, 6, None, 5, 2, 8, 4], [None, 2, 4, None, 7, None, 1, None, 6], [5, 1, 6, 2, 4, 8, 3, 7, 9], [4, None, None, None, None, 6, 8, 9, 2], [7, 8, None, 9, None, 4, 6, None, None], [2, 6, 9, 5, None, None, None, 4, None], [6, None, 8, 4, 9, 7, 5, 2, None], [9, 7, None, 1, None, 3, 4, 6, 8], [1, None, None, 8, None, 2, None, 3, 7]]",0.33
"[[7, 9, 5, 4, None, None, 1, 3, 6], [None, None, None, 9, None, 3, 2, None, 7], [2, 3, 4, None, 7, None, None, 5, 9], [None, 2, 1, 7, None, None, None, 9, 3], [8, 6, None, 1, 4, 9, 5, 7, 2], [4, 7, 9, 2, 3, 5, 6, 8, 1], [1, None, None, 5, 9, 7, 3, 6, 8], [9, None, None, None, 1, 4, None, None, 5], [None, 5, 7, 8, None, 6, 9, None, None]]",0.33
"[[None, 7, 8, None, 5, None, 1, 2, 4], [None, 2, None, None, None, 8, None, 6, None], [None, None, None, None, 3, 7, None, 5, 9], [None, 9, 2, 4, 6, 1, 5, 7, None], [7, 6, 4, None, 9, 3, 2, 8, 1], [None, 3, None, 7, None, 2, 9, 4, 6], [2, 4, None, 9, 7, 5, 6, 1, 8], [9, 5, None, None, 1, 6, 4, 3, 2], [6, 8, 1, None, 2, None, 7, None, 5]]",0.33
"[[1, 6, None, 2, 3, 7, None, 4, 5], [3, None, 4, None, 8, 9, 7, 2, 6], [2, 7, 9, None, None, None, 3, 1, 8], [None, 4, None, 9, None, 1, 6, 5, 2], [5, 9, 6, None, 2, 3, 8, None, 1], [7, 1, 2, None, 6, None, None, None, 9], [None, None, None, 3, None, None, None, None, 7], [4, None, 5, 7, 9, 8, 1, 6, None], [9, 3, 7, None, 1, 2, 5, 8, 4]]",0.33
"[[3, 9, 4, 7, 5, None, 6, 1, 8], [5, 1, 8, 6, 4, 3, 7, None, 2], [7, None, None, 8, 9, 1, 3, None, None], [None, 7, 9, 4, 2, None, 5, 3, None], [4, None, None, 9, 3, None, None, None, None], [None, 3, 2, None, 1, None, 4, None, 9], [None, 8, 3, 1, None, 4, 9, 5, 6], [None, 4, 7, None, None, 5, 1, 8, 3], [None, 6, 5, 3, 8, 9, 2, None, 4]]",0.33
"[[4, 1, 5, 3, None, 9, 7, 6, 2], [None, 9, 3, 6, 7, 2, None, 5, None], [None, 6, 7, 1, 4, 5, None, 8, None], [1, None, None, 5, 2, 4, None, 9, 8], [3, None, None, 9, 1, 7, None, 4, 6], [5, 4, None, None, 3, 6, None, None, 7], [None, 3, 2, 7, 5, None, 6, 1, 4], [None, 8, 1, 4, 9, 3, 2, None, None], [None, 5, 4, 2, 6, None, None, None, 9]]",0.33
"[[6, 3, None, None, 9, 4, None, 8, None], [5, 7, 4, 2, 3, 8, None, None, None], [2, 9, None, 1, 6, 5, None, None, 4], [3, 6, 5, 4, 8, 9, 1, None, None], [1, 4, 7, 5, 2, 3, 9, None, None], [8, None, None, 6, None, None, None, 4, 5], [9, 1, 6, 8, 5, 2, None, None, 3], [4, None, 3, 9, None, None, 2, 5, 6], [None, 5, 2, 3, 4, 6, 8, 9, None]]",0.33
"[[3, None, 6, None, 5, 2, 9, None, 8], [8, 4, 9, None, None, None, 7, 2, 5], [None, 5, 7, 4, 8, 9, None, 3, None], [None, 2, None, 8, None, None, 3, 6, 1], [None, 6, 1, 2, 3, 4, 5, None, 7], [7, 8, 3, None, 1, None, 2, 9, None], [None, None, 2, None, 7, 6, 8, 5, 3], [1, 3, 5, None, 4, None, None, None, 2], [6, None, 8, 5, None, 3, 4, 1, 9]]",0.34
"[[5, None, None, 7, 8, 4, 2, None, None], [8, None, 7, 2, 9, 6, 3, None, 5], [None, 4, 2, None, 3, 5, 8, 7, None], [9, 3, None, 8, None, None, 7, None, 2], [4, 5, None, 6, None, None, 9, None, 3], [2, 7, 8, 9, 5, None, 4, 6, None], [7, None, None, 5, 6, 8, 1, 3, 4], [3, 8, None, 4, 1, None, None, None, 7], [1, 6, 4, None, 7, None, 5, 9, 8]]",0.34
"[[2, 4, None, 8, 5, 9, 1, None, 7], [5, 7, 3, 1, 4, 2, 9, 6, None], [None, 8, 9, 6, None, 3, 2, None, 5], [None, None, 4, None, None, 5, None, 1, None], [6, 9, 5, 4, 3, None, 8, None, None], [7, 3, 1, 2, 6, 8, 4, 5, None], [4, 5, None, None, 8, 6, None, 2, None], [3, 1, 8, None, 2, None, 7, 9, None], [9, None, 2, 3, None, None, None, 8, 4]]",0.34
"[[None, None, None, None, None, 9, 3, 4, None], [3, None, 4, None, 1, 6, 9, None, None], [None, 2, 9, 3, None, 5, 1, 6, None], [6, 1, 7, None, 9, None, 4, 8, 3], [5, None, 8, None, 3, None, None, 7, 6], [2, None, 3, 6, 8, 7, 5, None, None], [9, 3, 2, 7, None, 8, 6, 1, 4], [7, None, 6, 1, 2, 4, 8, 3, 9], [4, 8, 1, None, None, None, 7, 5, 2]]",0.34
"[[2, 7, None, 4, None, 1, 5, None, None], [6, 4, 9, None, 5, 3, 2, 1, None], [None, None, None, None, 9, 2, None, 6, 7], [None, 9, 3, None, None, 5, 1, 7, 2], [7, None, 4, 2, 3, 9, None, None, 5], [5, None, 6, 1, 7, None, 9, 3, 4], [3, 5, None, None, 8, 4, 7, 2, 6], [None, None, 2, 3, None, 7, 8, 5, 9], [9, 8, 7, None, 2, 6, None, None, 1]]",0.34
"[[None, 6, None, None, 5, 9, 1, None, 7], [5, None, 7, 1, 4, 3, 9, 6, None], [1, 8, 9, 6, 7, 2, 3, 4, None], [6, None, 2, None, None, 1, 5, 8, None], [4, None, 8, 5, 6, 7, None, 3, None], [None, 3, 5, 4, 2, 8, None, 7, None], [8, 5, 6, None, 1, 4, None, 9, 3], [7, None, 1, 3, 9, None, 8, 5, None], [2, None, None, None, None, 5, 4, None, 6]]",0.34
"[[4, 6, 8, None, 3, 2, 5, None, 9], [9, 7, 2, 6, 5, 8, 1, 3, None], [5, None, 3, None, None, 9, None, 6, None], [6, 3, 1, 4, 2, 7, None, None, 8], [2, None, 9, None, 1, 5, None, None, None], [7, None, 5, 8, 9, 6, None, 1, 3], [3, None, 7, 2, 6, 1, None, None, None], [None, None, 6, 5, 7, 4, 3, 9, 1], [None, None, 4, 9, 8, None, None, 2, 7]]",0.34
"[[None, None, None, 3, 7, 8, 2, None, None], [7, 8, None, 6, 9, 2, 1, 4, 5], [2, 6, 9, 1, 4, None, 3, 8, 7], [5, None, 6, None, 1, None, 4, None, 3], [8, None, None, None, 2, 6, None, None, 1], [1, 9, None, 5, 3, 4, None, 2, 8], [None, 4, None, None, 5, 7, 9, 1, 6], [None, 5, 2, 9, 8, 1, None, 3, 4], [None, 7, 1, 4, 6, None, None, 5, None]]",0.34
"[[3, 5, None, 8, None, 1, None, 2, 6], [6, 2, 7, None, None, None, None, 1, 8], [1, 8, 9, None, 7, 2, None, None, 5], [7, None, 8, 5, 1, 3, 2, 6, 9], [None, 1, 5, None, 6, None, 4, 8, 3], [9, 3, 6, 4, None, 8, 1, None, 7], [None, 7, 1, 2, None, None, 5, 9, 4], [5, None, None, None, None, None, 6, 7, 2], [4, 6, 2, None, None, 9, 8, None, 1]]",0.34
"[[7, 6, 2, 5, 9, None, 1, 8, 3], [None, None, None, 6, None, None, 2, 4, None], [4, 9, None, 1, None, 3, 7, 6, 5], [1, 8, 9, 3, None, 2, 4, 5, 7], [5, 3, None, 4, None, 8, 6, 9, None], [None, None, 6, 7, None, 9, None, None, 8], [6, None, 1, 8, 3, None, None, None, 4], [9, 5, 4, None, 7, 6, 8, 3, 1], [8, None, None, 9, 4, 1, None, 2, None]]",0.34
"[[5, 2, None, 6, None, None, 9, 3, 4], [None, None, 3, 2, None, 7, 5, None, 8], [4, None, None, None, 3, 9, None, 2, 6], [1, 7, 4, 8, 2, None, None, None, None], [3, 5, 2, 7, 9, 6, 8, 4, None], [8, 6, 9, 1, 5, 4, None, 7, 2], [2, None, None, 3, 7, 5, 4, 6, None], [7, 4, 5, None, 6, None, 1, None, None], [9, None, 6, 4, None, 8, None, None, 7]]",0.35
"[[None, None, 5, None, 7, 9, None, None, 6], [7, 2, 6, 5, None, 8, 3, 9, 1], [8, 9, None, None, 1, 6, 2, 5, 7], [5, None, 3, None, 8, None, None, 6, None], [9, 6, None, None, 2, None, None, 3, 8], [2, 4, 8, None, None, None, 5, None, None], [6, 5, None, 7, 3, 2, None, 8, None], [None, 8, 2, 6, 9, 4, 7, 1, 5], [None, 7, 9, 8, 5, 1, None, 2, 3]]",0.35
"[[3, 6, 5, 1, 7, None, 4, 2, 9], [7, 1, None, 4, None, None, 6, 5, 3], [None, None, 9, 6, None, 5, None, 1, 7], [5, 3, 1, 8, 9, 4, None, None, None], [None, 9, None, 2, 5, None, 3, 4, 1], [2, None, None, 3, 6, 1, None, None, None], [None, 5, 2, 7, 8, None, None, None, 4], [1, 8, 7, 5, 4, None, 2, 9, 6], [None, 4, None, 9, None, 2, 5, None, 8]]",0.35
"[[None, None, 4, 9, 1, 2, None, None, None], [5, None, None, 4, None, None, 2, 6, 7], [3, 2, 8, 5, 6, None, 1, 9, 4], [2, 4, 5, None, 9, 1, None, 3, None], [6, None, None, None, None, 5, 9, 1, 8], [1, None, None, 6, None, 3, None, 4, 2], [None, 1, 7, 3, 2, 4, 6, 5, 9], [9, 5, None, 1, 8, None, 4, 7, 3], [4, 3, 6, None, None, None, 8, None, 1]]",0.35
"[[None, 9, 6, 4, 8, 1, None, None, None], [3, 8, 4, 9, None, None, 6, 7, 1], [None, None, None, None, 7, 6, 4, 9, None], [9, 2, 7, None, 6, 8, 1, None, None], [8, None, 5, 7, None, None, 2, 6, None], [4, None, 1, 2, 9, 3, None, 8, 7], [1, 7, None, 6, 4, 5, 8, 2, 3], [6, 4, None, 8, 2, None, 9, 1, None], [None, None, 8, 1, None, None, 7, 4, 6]]",0.35
"[[3, 9, None, None, 2, 5, 4, 8, 1], [None, None, 4, 3, 7, 9, 5, 6, None], [2, None, 6, 1, None, 8, 7, 9, 3], [None, None, 2, 7, None, 3, None, 1, 8], [5, 6, 3, 8, 9, 1, None, 4, 7], [7, 1, None, 2, None, 4, 3, None, 9], [6, None, None, 4, None, None, None, 7, None], [8, None, None, None, 3, 6, None, 2, 4], [4, None, 9, 5, None, None, 8, 3, 6]]",0.35
"[[8, 4, 2, None, None, 9, None, 1, 3], [3, None, 7, None, None, None, 5, 4, None], [1, 5, None, 3, 6, None, 8, 2, None], [4, 3, 1, None, None, 5, None, 6, 2], [9, 8, 6, 4, None, 2, 3, None, 1], [2, 7, None, 6, 1, None, None, 8, 4], [None, 2, 4, None, 8, None, None, 3, None], [6, 9, 3, 5, None, 1, 2, 7, 8], [7, None, 8, 2, 3, 6, 4, None, None]]",0.35
"[[2, 5, 9, 7, None, 6, None, None, None], [3, 6, 8, 4, 1, None, 2, None, 5], [4, 1, None, 2, 5, 3, None, 9, None], [None, 4, None, 3, None, 8, 7, 6, None], [None, 9, 3, None, None, None, 4, 5, None], [6, 7, None, None, None, 5, 9, 8, 3], [7, 8, 4, 5, 6, None, 3, 2, 9], [None, 2, 6, None, 3, 4, 5, 1, None], [1, 3, 5, 9, None, 2, None, None, 8]]",0.35
"[[None, None, None, 1, 2, 3, None, 5, 9], [2, 9, None, 7, 5, 4, None, None, None], [None, None, 4, 8, 9, 6, None, None, None], [5, None, 3, None, 8, 9, None, 7, 1], [None, 2, 6, 3, 1, None, 8, 9, 4], [8, 1, 9, 4, 7, 2, None, 6, 5], [None, None, None, None, 3, 8, None, 1, None], [1, 8, None, 5, 6, 7, 9, 4, 3], [9, 3, 7, 2, None, 1, 5, None, 6]]",0.35
"[[4, None, 8, 5, None, 7, 2, None, 9], [None, None, 9, None, 2, 4, None, 8, 7], [None, 3, 7, None, 9, None, 1, 4, 5], [6, 7, 3, 2, None, 5, 9, None, None], [9, 2, None, 6, None, 8, 5, 7, 3], [1, 8, 5, None, 7, None, None, 2, 6], [7, None, None, None, 8, 9, 6, 3, None], [None, None, 2, 3, None, 1, 7, None, 4], [3, 4, 6, 7, 5, 2, None, None, 1]]",0.35
"[[None, 1, 5, None, None, 9, 7, 2, 6], [8, None, 3, 6, 7, 2, None, 1, None], [2, None, 7, 1, 4, 5, None, 3, None], [3, 2, 9, None, 6, 1, 5, 4, None], [None, None, 8, None, None, 3, 9, 7, 1], [7, None, 1, 4, 9, None, None, None, None], [9, 3, 2, None, 1, 4, 6, 8, None], [5, 7, None, 8, 3, None, None, None, None], [1, None, 6, 9, 2, 7, None, 5, 4]]",0.36
"[[None, 2, None, 6, 1, 3, 4, 7, 5], [None, 4, 5, 7, 2, None, 6, 9, 3], [6, 7, 3, 5, 4, 9, 2, 1, None], [None, 9, None, None, 5, 7, None, 4, None], [None, None, None, 1, None, 4, 5, 6, None], [4, None, 1, None, None, 6, None, 2, 7], [None, None, None, None, 7, None, 9, 3, 6], [None, 3, 2, 9, None, 5, 1, 8, 4], [9, 6, None, None, 8, None, 7, 5, 2]]",0.36
"[[4, 1, None, 6, None, 2, 5, None, 8], [5, None, None, 4, 3, 1, None, 9, None], [None, 2, 9, 5, 7, 8, None, 3, 4], [None, 3, 4, 8, None, 7, 9, 5, 6], [7, None, 6, 9, 5, None, None, 1, None], [None, 9, 5, 1, 6, 3, 4, None, 7], [None, None, None, 7, 1, 5, None, None, 9], [3, 4, None, None, 8, 9, None, None, 5], [9, 5, None, 3, 4, 6, None, 2, None]]",0.36
"[[None, None, None, 4, 8, 9, None, None, 7], [4, 7, None, 5, 1, None, 9, 6, 8], [1, None, None, None, 7, 3, None, 4, None], [6, 3, None, None, 2, None, 5, None, 9], [5, 2, None, 9, None, 4, 8, None, 3], [None, None, 1, 3, 5, None, 6, 2, 4], [None, 4, 8, 1, 9, None, 3, 5, None], [3, 1, 5, 2, 4, 8, 7, 9, None], [9, 6, 2, 7, 3, None, None, None, 1]]",0.36
"[[6, 7, None, 2, 1, None, None, None, 9], [None, None, None, None, None, 5, None, 3, 8], [3, None, 4, 9, 8, 6, None, 2, 7], [None, None, None, 1, None, 7, None, 9, 3], [None, None, 6, None, 5, 4, 2, None, 1], [1, 8, 7, None, None, 2, 5, 4, 6], [8, None, 2, 5, 3, None, 7, None, None], [None, 6, 3, 7, 4, None, 9, 1, 2], [7, 4, 9, 6, 2, 1, 3, 8, 5]]",0.36
"[[None, 1, 5, 3, 7, 9, None, 8, None], [7, None, None, None, 8, 2, 1, 4, 5], [2, 6, None, 1, 4, 5, 3, 7, 9], [8, None, None, 2, 6, 1, 7, 9, 3], [6, 3, 1, None, 5, 7, 4, 2, None], [9, None, None, 4, None, 8, 5, None, None], [None, 2, None, None, None, None, None, None, None], [1, 8, 9, 7, 2, 3, 6, 5, 4], [5, None, None, 8, None, 6, 9, None, None]]",0.36
"[[None, None, 7, 2, 4, 3, 9, 6, 8], [2, None, 6, 8, 1, None, None, 3, None], [None, None, 3, None, None, None, None, None, 4], [9, 3, 1, 7, 2, 4, None, 8, None], [7, 8, None, 6, 3, 5, 2, 1, None], [None, None, None, 1, None, 8, 3, None, 7], [4, None, 2, 9, 5, 1, 8, None, 3], [5, 1, 8, None, None, 6, 4, None, None], [None, 7, 9, 4, 8, 2, 6, 5, 1]]",0.36
"[[6, None, None, 2, 1, None, 4, 8, None], [None, 8, 1, 4, 7, 5, 6, 9, 3], [3, 5, 4, None, None, 6, 1, 2, 7], [None, 4, 6, 3, 5, None, 2, 1, None], [8, None, 3, None, None, None, 5, 7, 4], [None, 1, 2, 7, 4, None, 3, 6, 9], [1, None, None, None, 9, 2, None, 4, None], [4, 2, None, None, 6, 7, None, 3, None], [None, 6, None, 1, 3, None, 7, None, 2]]",0.36
"[[4, 7, 3, 8, 6, None, 1, 2, None], [8, None, None, 3, 2, None, 7, None, 6], [None, 6, 2, 4, 7, 1, None, None, None], [None, 8, 9, 2, 3, None, None, 6, None], [2, 3, 5, None, 9, 6, None, 1, 4], [6, None, 7, None, None, None, 3, 9, 2], [3, None, None, 6, None, 7, 2, None, None], [9, 2, 6, 5, 8, None, 4, 7, 1], [None, None, 4, 9, 1, 2, None, 8, 3]]",0.36
"[[7, None, 3, 8, None, 1, None, None, 2], [None, 1, None, 5, 3, 2, 7, None, None], [None, None, None, 4, None, 9, None, 3, None], [None, 3, None, 2, 5, None, 8, 6, 1], [None, 2, None, 1, 8, 7, 9, 4, 3], [8, 4, 1, 3, 9, None, 5, None, 7], [None, 7, None, 6, None, 5, 2, 8, 4], [None, 6, 2, 7, None, 8, None, 1, 9], [1, None, 4, 9, 2, None, 6, 7, 5]]",0.36
"[[4, None, 8, None, 5, 9, 2, 1, 3], [None, None, 5, 1, 2, None, 7, 4, None], [2, None, None, 3, 4, 7, None, None, None], [None, None, 6, 4, None, 2, None, 3, 8], [8, None, 4, 5, 6, None, 1, None, 7], [None, 5, 3, 8, 9, None, 6, 2, 4], [None, 3, None, 7, None, 4, 9, 8, 5], [1, 4, None, None, 8, 5, 3, None, 2], [5, 8, 9, None, 3, None, 4, None, 1]]",0.37
"[[None, 1, 8, None, 3, None, 2, 4, 9], [4, None, 9, 2, 6, 1, 3, 8, 5], [3, None, None, 8, 4, 9, 1, 6, None], [8, None, None, 4, None, 3, 9, 5, None], [None, 9, 3, 1, None, None, 4, None, None], [1, 5, 4, 6, 9, None, 8, 7, 3], [None, None, None, 7, 5, None, None, 9, None], [5, 4, None, 9, 1, None, 7, None, 2], [None, None, 7, 3, 2, 6, 5, 1, None]]",0.37
"[[None, None, 4, 7, 5, 2, None, 1, 6], [2, None, 7, 3, 6, 1, None, 4, None], [3, 1, 6, 4, None, 9, None, 5, 7], [7, 6, 3, None, None, None, 5, 2, 1], [None, 4, None, 6, 2, 7, 9, None, 3], [None, None, 2, 1, 3, None, 7, 6, 4], [6, 2, 9, 5, None, None, None, 7, 8], [None, 3, 5, None, 7, 4, 6, 9, None], [None, None, 8, 2, None, None, None, 3, None]]",0.37
"[[6, 7, None, 1, 2, 3, 4, None, 9], [None, None, None, None, 4, 6, 2, 1, None], [2, 1, None, 8, 5, None, 3, 6, None], [None, 6, 2, 3, None, 7, 5, None, 4], [None, None, 5, 2, 9, None, 6, 8, 3], [8, None, None, None, 6, 4, 1, None, 2], [None, 8, 1, 9, 3, 5, 7, 2, 6], [3, 2, None, None, 1, 8, 9, None, None], [9, 5, 6, 4, None, None, None, None, 1]]",0.37
"[[3, 1, None, 5, None, 9, 2, None, 6], [7, 5, None, None, 8, 6, None, 3, 4], [2, None, 8, None, 3, None, None, 7, 9], [None, 2, 5, 7, 1, 8, None, 6, 3], [1, 7, 6, None, 4, 3, 8, 2, 5], [None, 9, 3, 6, None, 5, 4, 1, None], [5, None, 2, None, None, None, 3, None, None], [9, 3, None, None, None, None, 6, 4, 2], [None, 4, 1, 3, None, 2, None, 5, 8]]",0.37
"[[None, 5, 8, None, None, 9, 2, 6, None], [9, 6, 3, None, 7, None, None, 4, 5], [None, None, 7, 6, 1, None, 9, 8, 3], [6, None, 4, None, None, 1, 8, None, None], [5, None, 9, 7, None, 6, 4, 1, 2], [3, 2, 1, None, 8, 4, 5, None, 6], [4, 3, None, 8, 5, None, 6, None, None], [8, 9, 5, 1, None, 3, 7, 2, None], [None, None, 6, None, 9, None, 3, 5, 8]]",0.37
"[[None, None, 9, 3, 4, None, 6, 1, None], [3, 1, None, None, 9, None, 7, 4, 8], [None, 6, 4, 7, None, None, 9, 2, 3], [None, None, 8, 5, 6, 9, None, None, 4], [None, 5, 2, 8, 7, 3, 1, 6, None], [9, None, None, 1, 2, 4, 5, 8, 7], [None, None, None, 4, 8, None, 3, 5, None], [None, 8, 3, 9, 1, None, 4, 7, 6], [None, None, 7, None, 3, 6, None, 9, 1]]",0.37
"[[1, 5, 7, None, 8, None, 6, None, 2], [None, None, 6, 7, 1, 9, None, None, 5], [8, None, 3, 6, 2, 5, None, 4, None], [None, None, 5, 1, None, None, None, 6, 9], [4, 1, 9, None, 6, 3, 7, 5, 8], [6, 7, 2, None, 5, 8, 4, 1, None], [7, 6, 8, 4, 9, None, 5, 3, None], [None, 2, None, None, None, 1, 9, 7, 6], [None, 3, 1, None, None, 6, None, None, 4]]",0.37
"[[3, 5, 4, None, 9, None, None, 2, None], [1, 6, 7, None, None, 4, 9, 5, 8], [8, None, 9, 5, 6, 7, 1, None, None], [None, 8, 1, 6, None, 2, None, 9, 7], [6, 7, None, None, 1, None, None, 8, 5], [None, None, 5, 4, 7, 8, 2, None, 1], [2, 1, None, None, None, None, 8, None, 9], [7, 9, 8, 1, None, None, None, 4, 3], [5, 4, 3, 7, None, 9, 6, None, 2]]",0.37
"[[None, None, 7, None, 3, 9, 4, None, None], [None, None, 9, 2, 6, 1, 7, 5, 3], [1, None, 5, 7, 4, 8, 6, 9, 2], [None, 1, None, 3, 9, 6, 2, 7, 5], [None, None, None, 1, 2, None, 8, None, None], [3, None, 2, None, None, 7, 1, 4, None], [None, 8, None, None, None, 5, None, 2, None], [6, None, 4, 9, 7, 3, 5, 1, None], [9, 5, None, 4, 8, 2, 3, 6, 7]]",0.37
"[[8, 9, 5, 4, None, None, 3, None, 6], [2, None, 7, 3, 6, None, None, None, 9], [3, None, 6, None, 5, 9, None, None, None], [None, 5, None, 6, 2, None, None, 9, 8], [9, 2, 4, 7, None, 8, None, None, 3], [1, 6, 8, None, 9, 3, 4, 7, 2], [4, 7, 1, 2, None, 6, 9, 3, None], [None, 3, None, None, None, 7, None, None, 1], [6, None, None, 1, 3, 5, 7, 2, 4]]",0.38
"[[None, 1, None, 4, None, None, 9, 6, 8], [8, 4, 9, 3, None, 1, 7, 2, 5], [2, 6, None, 8, 5, None, 1, 3, 4], [6, None, None, 2, None, None, 8, 4, 1], [9, None, 4, 1, None, None, None, None, 7], [None, None, None, 7, 4, 6, None, None, None], [None, None, 2, 9, None, None, 4, 8, 6], [4, 3, 6, None, 8, 7, 2, 1, 9], [1, None, None, 6, 2, 4, None, 7, 3]]",0.38
"[[6, 8, None, 1, 2, 3, None, 4, 5], [2, 5, 1, None, 4, 6, 9, None, 8], [None, None, None, 8, 5, None, 1, None, None], [None, 4, None, None, None, None, None, 6, None], [7, 1, 2, 4, None, 8, 5, 9, 3], [None, 6, 5, 3, None, 2, None, 8, 7], [None, None, 7, 6, 3, 4, 8, 5, None], [4, 3, None, None, 7, 5, 6, None, None], [None, None, 6, 9, 8, 1, 3, 7, 4]]",0.38
"[[6, 1, 9, None, 5, 7, 8, 3, None], [None, None, 8, 3, None, None, None, 1, 5], [None, 3, None, None, 4, None, None, None, 6], [8, 2, 4, 9, 7, 3, None, 6, 1], [3, 5, None, None, 8, None, None, None, 9], [7, 9, 6, 5, 1, 4, None, 8, None], [5, None, 3, None, 6, 9, 1, None, 8], [1, None, 2, 8, 3, None, 9, None, 7], [None, 8, None, 4, 2, 1, None, 5, 3]]",0.38
"[[None, 9, None, None, 2, 5, 7, None, 4], [1, None, None, 3, 8, 9, None, 2, 6], [2, 5, None, None, 4, 7, None, None, 9], [None, None, None, None, 3, 4, 1, 5, 8], [8, None, 3, 5, None, 2, 6, None, None], [9, 1, 5, 8, 7, None, 2, None, 3], [4, 8, 2, 7, None, 3, 9, None, 1], [None, 3, 9, None, None, 1, 4, 8, None], [5, None, None, 4, 9, None, 3, 7, 2]]",0.38
"[[7, 5, 3, 2, 6, None, 9, 1, None], [None, None, 6, 8, None, 9, 7, 3, 5], [1, 8, None, 5, None, None, 2, None, None], [4, 9, None, 6, 2, None, None, 8, 3], [6, None, None, 9, None, 3, 4, 2, None], [5, None, None, 4, 7, None, 6, None, 1], [None, None, 1, 7, 8, 5, None, 6, 4], [3, None, None, 1, 4, 2, None, 7, 9], [None, 7, 4, 3, 9, 6, 1, None, None]]",0.38
"[[2, None, None, 6, 5, 9, 4, None, None], [4, 1, 3, None, 7, None, 6, None, 5], [5, 6, 9, None, None, None, 7, 2, None], [3, 5, None, 8, 9, 6, None, None, None], [9, 4, None, 5, 2, 7, 3, 8, 1], [None, 2, 7, 3, 4, None, None, 5, 6], [1, 3, None, None, None, 5, 8, 7, None], [None, 9, 5, 4, 8, None, 1, None, None], [None, 8, 4, 7, 1, 2, 5, None, None]]",0.38
"[[1, None, None, None, None, 8, 3, 5, 7], [7, 5, None, 4, 3, None, 6, 9, 2], [9, 6, 3, 5, 2, None, 4, None, 8], [2, None, 5, None, None, 9, None, 6, 4], [3, 1, 9, None, 4, None, None, 2, None], [6, 7, None, 8, 5, 2, 9, 3, None], [5, 3, None, None, None, 4, 2, 7, 9], [None, None, None, None, None, 5, 1, 4, 3], [None, 9, None, None, None, 3, 5, 8, 6]]",0.38
